timestamp,latitude,longitude,elevation,satellites,ang_vel_x,ang_vel_y,ang_vel_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z
2026-04-28T22:57:20.576562,0.0,0.0,0.0,0,-0.001090830782496456,0.004363323129985824,-0.002181661564992912,0.31,-0.37,9.81,-1.5625,-4.6875,-51.0625
2026-04-28T22:57:21.744083,0.0,0.0,0.0,0,0.002181661564992912,0.007635815477475192,-0.004363323129985824,0.3,-0.39,9.8,-0.375,-4.25,-51.5
2026-04-28T22:57:22.905226,0.0,0.0,0.0,0,0.0,-0.001090830782496456,0.001090830782496456,0.27,-0.38,9.83,-1.1875,-4.6875,-49.5
2026-04-28T22:57:24.057894,0.0,0.0,0.0,0,0.001090830782496456,0.002181661564992912,0.003272492347489368,0.28,-0.38,9.83,-1.5625,-4.25,-51.5
2026-04-28T22:57:25.224245,0.0,0.0,0.0,0,0.002181661564992912,0.001090830782496456,0.0,0.26,-0.4,9.82,-0.75,-4.6875,-51.5
2026-04-28T22:57:26.369252,0.0,0.0,0.0,0,0.001090830782496456,0.004363323129985824,0.0,0.26,-0.36,9.83,-1.875,-5.0625,-51.0
2026-04-28T22:57:27.512954,0.0,0.0,0.0,0,0.001090830782496456,-0.003272492347489368,0.0,0.26,-0.37,9.82,-1.875,-5.0625,-52.6875
2026-04-28T22:57:28.665637,0.0,0.0,0.0,0,0.0,-0.003272492347489368,-0.002181661564992912,0.28,-0.38,9.8,-0.375,-4.25,-51.75
2026-04-28T22:57:29.809980,0.0,0.0,0.0,0,0.0,0.001090830782496456,-0.001090830782496456,0.27,-0.36,9.84,-1.1875,-4.6875,-51.0
2026-04-28T22:57:30.959792,0.0,0.0,0.0,0,0.0,0.0,-0.002181661564992912,0.29,-0.39,9.85,-1.1875,-5.5,-51.75
2026-04-28T22:57:32.087601,0.0,0.0,0.0,0,0.0,0.003272492347489368,0.004363323129985824,0.28,-0.38,9.81,-0.75,-4.6875,-51.0
2026-04-28T22:57:33.232515,0.0,0.0,0.0,0,-0.001090830782496456,0.003272492347489368,0.001090830782496456,0.28,-0.35000000000000003,9.83,-0.75,-4.6875,-51.75
2026-04-28T22:57:34.416279,0.0,0.0,0.0,0,0.0,0.0,-0.001090830782496456,0.29,-0.37,9.84,-0.75,-4.6875,-50.6875
2026-04-28T22:57:35.548379,0.0,0.0,0.0,0,0.0,-0.003272492347489368,-0.001090830782496456,0.28,-0.4,9.84,-0.75,-4.25,-51.75
2026-04-28T22:57:36.692285,0.0,0.0,0.0,0,0.001090830782496456,0.0,0.002181661564992912,0.24,-0.39,9.78,-2.5625,-4.875,-51.1875
2026-04-28T22:57:37.845407,0.0,0.0,0.0,0,0.0,0.001090830782496456,0.003272492347489368,0.32,-0.37,9.78,-3.0,-4.5,-50.75
2026-04-28T22:57:38.989188,0.0,0.0,0.0,0,0.001090830782496456,-0.002181661564992912,-0.001090830782496456,0.27,-0.37,9.870000000000001,-2.5625,-4.875,-50.5
2026-04-28T22:57:40.174697,0.0,0.0,0.0,0,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,0.26,-0.37,9.76,14.6875,-2.875,-131.375
2026-04-28T22:57:41.344889,0.0,0.0,0.0,0,-0.001090830782496456,0.0,0.0,0.32,-0.43,9.89,15.0625,-3.25,-130.1875
2026-04-28T22:57:42.514128,0.0,0.0,0.0,0,0.001090830782496456,0.001090830782496456,-0.003272492347489368,0.28,-0.37,9.85,16.0625,-2.875,-129.75
2026-04-28T22:57:43.680560,0.0,0.0,0.0,0,-0.002181661564992912,0.0,0.0,0.23,-0.37,9.870000000000001,15.375,-2.5625,-130.5625
2026-04-28T22:57:44.825986,0.0,0.0,0.0,0,0.0,0.003272492347489368,0.001090830782496456,0.3,-0.38,9.81,14.6875,-2.5625,-130.875
2026-04-28T22:57:45.977249,0.0,0.0,0.0,0,0.001090830782496456,-0.001090830782496456,-0.002181661564992912,0.3,-0.35000000000000003,9.97,14.6875,-3.25,-130.875
2026-04-28T22:57:47.164377,0.0,0.0,0.0,0,-0.001090830782496456,-0.004363323129985824,-0.002181661564992912,0.27,-0.38,9.8,15.375,-2.875,-130.875
2026-04-28T22:57:48.332616,0.0,0.0,0.0,0,0.001090830782496456,-0.001090830782496456,-0.001090830782496456,0.29,-0.42,9.83,15.375,-3.25,-130.1875
2026-04-28T22:57:49.501885,0.0,0.0,0.0,0,0.0,-0.002181661564992912,0.002181661564992912,0.27,-0.4,9.8,15.375,-2.875,-129.75
2026-04-28T22:57:50.653844,0.0,0.0,0.0,0,0.001090830782496456,-0.003272492347489368,-0.001090830782496456,0.29,-0.36,9.84,15.375,-3.6875,-130.875
2026-04-28T22:57:51.821701,0.0,0.0,0.0,0,-0.001090830782496456,0.003272492347489368,0.001090830782496456,0.31,-0.38,9.790000000000001,14.6875,-3.25,-130.0625
2026-04-28T22:57:53.005185,0.0,0.0,0.0,0,0.002181661564992912,0.001090830782496456,-0.001090830782496456,0.28,-0.37,9.84,13.875,-3.25,-130.875
2026-04-28T22:57:54.172909,0.0,0.0,0.0,0,0.0,-0.003272492347489368,0.002181661564992912,0.3,-0.38,9.81,15.0625,-2.875,-129.75
2026-04-28T22:57:55.325124,0.0,0.0,0.0,0,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,0.29,-0.38,9.8,15.75,-2.875,-128.875
2026-04-28T22:57:56.492747,0.0,0.0,0.0,0,-0.001090830782496456,0.00545415391248228,-0.002181661564992912,0.29,-0.39,9.81,15.375,-2.5625,-130.5625
2026-04-28T22:57:57.660431,0.0,0.0,0.0,0,0.001090830782496456,0.002181661564992912,0.001090830782496456,0.27,-0.38,9.82,15.0625,-3.25,-130.5625
2026-04-28T22:57:58.829447,0.0,0.0,0.0,0,0.0,0.0,0.0,0.29,-0.39,9.83,15.0625,-2.5625,-130.5625
2026-04-28T22:57:59.944840,0.0,0.0,0.0,0,0.0,-0.004363323129985824,-0.001090830782496456,0.29,-0.37,9.8,14.6875,-2.875,-130.875
2026-04-28T23:02:37.268671,0.0,0.0,0.0,0,0.001090830782496456,0.0,0.0,0.11,-0.35000000000000003,9.4,16.0625,-3.6875,-132.0
2026-04-28T23:02:38.417515,0.0,0.0,0.0,0,0.002181661564992912,0.0,0.0,0.13,-0.38,9.39,16.0625,-2.5625,-130.0
2026-04-28T23:02:39.563532,0.0,0.0,0.0,0,0.0,-0.002181661564992912,0.001090830782496456,0.15,-0.36,9.42,15.375,-2.5625,-130.875
2026-04-28T23:02:40.727301,0.0,0.0,0.0,0,-0.002181661564992912,0.004363323129985824,0.003272492347489368,0.12,-0.37,9.41,15.0625,-2.5625,-129.6875
2026-04-28T23:02:41.922561,36.138228,-97.06669,275.7,4,0.001090830782496456,-0.002181661564992912,0.003272492347489368,0.11,-0.37,9.36,15.375,-2.5625,-130.375
2026-04-28T23:02:43.126087,36.138228,-97.06669,275.7,4,0.3108867730114899,0.015271630954950384,-0.00545415391248228,0.25,0.07,9.38,4.875,-5.0,-76.75
2026-04-28T23:02:44.303618,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:45.414439,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:46.529454,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:47.639250,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:48.758109,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:49.882116,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:51.003555,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:52.125332,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:53.244935,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:54.369456,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:55.492066,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:56.614339,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:57.734357,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:58.857747,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:02:59.976286,36.138228,-97.06669,275.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-28T23:03:06.879339,0.0,0.0,0.0,0,0.0,-0.002181661564992912,-0.001090830782496456,0.14,-0.34,9.39,16.5,-4.375,-131.375
2026-04-28T23:03:08.038335,0.0,0.0,0.0,0,0.0,0.0,-0.002181661564992912,0.12,-0.36,9.4,16.0625,-2.5625,-128.25
2026-04-28T23:03:09.186106,0.0,0.0,0.0,0,0.001090830782496456,-0.004363323129985824,-0.001090830782496456,0.07,-0.27,9.36,15.375,-2.875,-129.5625
2026-04-28T23:03:10.361710,0.0,0.0,0.0,0,0.0,0.002181661564992912,0.0,0.13,-0.34,9.38,15.375,-2.875,-128.75
2026-04-28T23:03:11.505279,0.0,0.0,0.0,0,-0.001090830782496456,0.006544984694978736,-0.003272492347489368,0.12,-0.36,9.44,15.0625,-2.25,-128.75
2026-04-28T23:03:12.689076,0.0,0.0,0.0,0,0.001090830782496456,-0.001090830782496456,0.002181661564992912,0.12,-0.33,9.4,15.75,-2.875,-130.375
2026-04-28T23:03:13.874572,0.0,0.0,0.0,0,0.001090830782496456,0.0,0.0,0.16,-0.36,9.43,15.75,-3.25,-128.0625
2026-04-28T23:03:15.013291,0.0,0.0,0.0,0,0.0,-0.2945243112740431,-0.11235557059713497,0.07,-0.56,9.450000000000001,7.5625,-1.6875,-77.0625
2026-04-28T23:03:16.190418,0.0,0.0,0.0,0,-0.4145156973486533,0.1810779098944117,0.15817046346198613,0.43,-5.46,7.3,5.75,0.75,-45.1875
2026-04-28T23:03:17.362129,0.0,0.0,0.0,0,-0.08617563181722002,-0.011999138607461015,0.006544984694978736,0.5,-8.700000000000001,4.62,4.0625,18.75,-36.1875
2026-04-28T23:03:18.561773,0.0,0.0,0.0,0,0.09926560120717749,0.23889194136672387,0.6326818538479445,-0.17,-9.64,3.79,4.1875,23.5,-32.0
2026-04-28T23:03:19.736158,0.0,0.0,0.0,0,-0.2279836335417593,0.1559888018969932,0.18216874067690814,-5.09,-7.24,3.83,17.5625,15.375,-41.375
2026-04-28T23:03:20.915037,0.0,0.0,0.0,0,0.1636246173744684,-0.032724923474893676,0.2279836335417593,-6.44,-6.83,2.65,24.5,13.6875,-37.0625
2026-04-28T23:03:22.089735,0.0,0.0,0.0,0,1.5991579271398044,-0.26616271092913524,-0.022907446432425576,-5.86,-2.73,6.57,20.0625,-5.375,-43.6875
2026-04-28T23:03:23.274641,0.0,0.0,0.0,0,0.8039422866998881,-0.22689280275926285,0.3785182815262702,-4.15,2.83,6.98,10.0625,-28.75,-23.5625
2026-04-28T23:03:24.449216,0.0,0.0,0.0,0,-0.7221299780126539,-0.04036073895236887,-0.13199052468207118,1.74,0.8,8.88,-12.875,-28.375,-24.875
2026-04-28T23:03:25.635153,0.0,0.0,0.0,0,0.017453292519943295,-0.032724923474893676,0.07853981633974483,0.46,-0.21,9.290000000000001,-7.25,-21.75,-31.1875
2026-04-28T23:03:26.827764,0.0,0.0,0.0,0,0.001090830782496456,0.002181661564992912,0.0,0.51,-0.22,9.450000000000001,-4.5625,-21.375,-32.75
2026-04-28T23:03:28.006703,0.0,0.0,0.0,0,0.0,0.0,-0.001090830782496456,0.51,-0.08,9.77,-4.1875,-21.75,-33.0625
2026-04-28T23:04:45.103384,36.138393,-97.066435,275.4,4,0.0,0.0,-0.004363323129985824,0.11,-0.38,9.44,16.5,-4.375,-133.1875
2026-04-28T23:04:46.271543,36.138393,-97.066435,275.4,4,0.001090830782496456,0.001090830782496456,-0.001090830782496456,0.12,-0.36,9.44,16.875,-3.6875,-130.875
2026-04-28T23:04:47.464615,36.138393,-97.066435,275.4,4,0.002181661564992912,0.001090830782496456,-0.002181661564992912,0.08,-0.35000000000000003,9.4,17.25,-2.5625,-130.0625
2026-04-28T23:04:49.097629,36.138326,-97.066563,275.4,4,-0.001090830782496456,0.001090830782496456,0.10253809355466686,-0.44,-0.6,9.52,8.875,-3.0,-77.6875
2026-04-28T23:04:50.301679,36.138325,-97.066543,275.4,5,-0.06654067773228381,0.050178215994836975,-0.06981317007977318,0.48,-4.96,8.33,3.875,-1.375,-52.1875
2026-04-28T23:04:51.514564,36.138325,-97.066543,275.4,5,-0.23561944901923448,0.35015668118136234,-0.6174102228929941,-3.41,-1.2,8.72,8.0,-16.25,-46.5625
2026-04-28T23:04:52.721086,36.138325,-97.066543,275.4,5,0.028361600344907856,0.09053895494720585,-0.022907446432425576,-0.43,-1.23,9.3,-2.5,-16.875,-44.75
2026-04-28T23:04:53.922365,36.138325,-97.066543,275.4,5,-0.3981532356112064,0.17562375598192942,0.29670597283903605,-0.29,-3.41,8.6,-6.5,-11.25,-45.0625
2026-04-28T23:04:55.128894,36.138325,-97.066543,275.4,5,0.5868669609830933,-0.001090830782496456,-0.026179938779914945,-0.9,-5.15,8.3,-3.1875,-2.375,-46.25
2026-04-28T23:04:56.339462,36.138325,-97.066543,275.4,5,0.13744467859455345,0.07635815477475191,0.025089107997418487,-1.21,1.74,9.55,-0.1875,-29.875,-27.75
2026-04-28T23:04:57.544875,36.138325,-97.066543,275.4,5,0.11126473981463851,-0.04690572364734761,0.03490658503988659,0.31,3.46,8.56,-4.25,-34.75,-17.0
2026-04-28T23:04:58.746906,36.138325,-97.066543,275.4,5,-0.15707963267948966,-0.11235557059713497,0.10581058590215622,1.05,2.89,8.950000000000001,-7.5625,-34.25,-19.875
2026-04-28T23:04:59.966867,36.138325,-97.066543,275.4,5,-0.15489797111449674,-0.2748893571891069,0.1090830782496456,2.52,0.93,9.39,-11.0625,-28.875,-26.1875
2026-04-28T23:05:01.168499,36.138325,-97.066543,275.4,5,-0.36979163526629855,0.24980024919168842,0.2977968036215325,3.13,-4.83,8.58,-19.6875,-9.875,-35.0625
2026-04-28T23:05:02.378642,36.138304,-97.066421,275.4,5,-0.15162547876700738,-0.3523383427463553,-0.4177881896961426,0.15,-1.61,11.01,-2.75,-21.0625,-35.75
2026-04-28T23:05:03.580067,36.138304,-97.066421,275.4,5,-0.08835729338221293,0.978475211899321,0.3948807432637171,2.04,-0.5,19.39,-4.75,-23.0,-31.0625
2026-04-28T23:05:04.782393,36.1383,-97.066391,275.4,5,-0.001090830782496456,0.002181661564992912,0.0,0.16,0.0,9.82,-3.6875,-21.875,-32.6875
2026-04-28T23:05:05.973994,36.1383,-97.066391,275.4,5,0.001090830782496456,0.0,-0.001090830782496456,0.16,-0.01,9.81,-4.75,-21.0625,-32.25
